,id,x,y,CRI_v2.0.r1,all,MCM_v3.2,MCM_v3.1,MCM_v3.3.1,CRI_v2.0.r2,CRI_v2.0.r3,CRI_v2.0.r4,CRI_v2.0.r5,CRI_v2.2,rxns
3461,C64OH5O2,0.4215362507285314,-0.06178946653085593,False,True,True,True,True,False,False,False,False,False,False
3462,RN30AO2,0.8232680089900459,-0.19249789053002853,True,True,False,False,False,True,True,False,False,True,False
3463,TM135BP2OH,0.03761397026105229,0.40187139857864285,False,True,True,True,True,False,False,False,False,False,False
3464,H3M3C6O,0.6066331628419688,-0.46817665385287366,False,True,True,True,True,False,False,False,False,False,False
3465,C5NO3OAOOH,0.1049489459791737,-0.30940609848008704,False,True,True,True,True,False,False,False,False,False,False
3466,CO1M22CO2H,-0.010095904500626252,-0.5487409876788004,False,True,True,True,True,False,False,False,False,False,False
3467,CO1M22CO3,-0.02248308005580646,-0.5295675938565583,False,True,True,True,True,False,False,False,False,False,False
3468,CO3C85OOH,0.6777496944056352,-0.05043771687492338,False,True,True,True,True,False,False,False,False,False,False
3469,C6M5CO2O,-0.07386503042296777,0.049065293373995456,False,True,True,True,True,False,False,False,False,False,False
3470,STYRENOOH,-0.46585015140791985,0.28446936013640745,False,True,True,True,True,False,False,False,False,False,False
3471,HO1C6O,0.6128625808685175,-0.11511501673927282,False,True,True,True,True,False,False,False,False,False,False
3472,C4PAN1,0.12227356164500014,-0.35806919575274343,False,True,True,True,True,False,False,False,False,False,False
3473,DNIPBNZLO2,-0.627207011782391,0.5042287906157346,False,True,True,True,True,False,False,False,False,False,False
3474,BUTONENO3,0.2106482960587912,-0.01389964949351763,False,True,True,True,True,False,False,False,False,False,False
3475,LIMALOOA,-0.5712156881816242,-0.32482506354788854,False,True,True,False,True,False,False,False,False,False,False
3476,INCNCO3H,-0.5270207638786448,0.0937193152662994,False,True,True,False,True,False,False,False,False,False,False
3477,C6CO4M2DB,-0.034869051390797656,-0.00817203394600563,False,True,True,True,True,False,False,False,False,False,False
3478,CH3CCL2O2,0.47988327766935135,0.10782935966352003,False,True,True,True,True,False,False,False,False,False,False
3479,HO3C96O,0.7608731686384171,0.06514323496358676,False,True,True,True,True,False,False,False,False,False,False
3480,HO3C96O2,0.7693465996667272,0.05947213389667061,False,True,True,True,True,False,False,False,False,False,False
3481,NMXYQOOH,-0.01926145855264938,0.24541242633410976,False,True,True,True,True,False,False,False,False,False,False
3482,CO3C4NO3O,-0.17541671656542646,-0.21940049032941178,False,True,True,True,True,False,False,False,False,False,False
3483,COC4NO3OOH,-0.14710792860307165,-0.21791625323246566,False,True,True,True,True,False,False,False,False,False,False
3484,TM123OLO,-0.0720204441025275,0.552598805338848,False,True,True,True,True,False,False,False,False,False,False
3485,C54O,0.3068316755765468,-0.47316036923705507,False,True,True,True,True,False,False,False,False,False,False
3486,C54OOH,0.29372286420634874,-0.46982903948385146,False,True,True,True,True,False,False,False,False,False,False
3487,C152O,-0.07430543094920483,-0.37772452329942385,False,True,True,False,True,False,False,False,False,False,False
3488,C152O2,-0.08233774585824871,-0.38637840672296364,False,True,True,False,True,False,False,False,False,False,False
3489,MXCATEC1O,-0.20568897614915427,0.8110857089815133,False,True,True,True,True,False,False,False,False,False,False
3490,C4NO3COOOH,-0.0010878806644103456,-0.022656706371565027,False,True,True,False,True,False,False,False,False,False,False
3491,HO1C5OOH,0.4605038330053941,-0.42799958150005113,False,True,True,True,True,False,False,False,False,False,False
3492,C7236CO,-0.033230164093721815,0.1653972580242984,False,True,True,True,True,False,False,False,False,False,False
3493,IPNNCATCO,-0.6527157348180506,0.4933009175185312,False,True,True,True,True,False,False,False,False,False,False
3494,IPNNCATCO2,-0.664125540402845,0.4891916159442182,False,True,True,True,True,False,False,False,False,False,False
3495,LMLKAOOH,-0.6748061928317066,-0.4827285111128191,False,True,True,False,True,False,False,False,False,False,False
3496,HO2CO5C6,0.47736157120289424,-0.39261403110228577,False,True,True,True,True,False,False,False,False,False,False
3497,C5DBCOCO3H,-0.09821205539771394,0.17666823699673384,False,True,True,True,True,False,False,False,False,False,False
3498,M3PEBO,0.5863800441429823,-0.19038403350463462,False,True,True,True,True,False,False,False,False,False,False
3499,M3PEBOOH,0.5948134742437683,-0.18885264300112659,False,True,True,True,True,False,False,False,False,False,False
3500,RA19BO2,-0.11861143842063226,0.3335902219396989,True,True,False,False,False,True,True,False,False,True,False
3501,C922O,-0.0504502829382556,-0.6260209076094378,False,True,True,True,True,False,False,False,False,False,False
3502,H1MC5O,0.5174497577074284,-0.2014742324318083,False,True,True,True,True,False,False,False,False,False,False
3503,TM124BCHO,-0.37934432191243006,0.7778678452375809,False,True,True,True,True,False,False,False,False,False,False
3504,C622CO3,-0.5004128176676479,-0.30542753152779833,False,True,True,False,True,False,False,False,False,False,False
3505,C626O,-0.4899911665461676,-0.3970291075056305,False,True,True,False,True,False,False,False,False,False,False
3506,IPRACNO3,0.7239600611772767,-0.9387223927988011,False,True,True,True,True,False,False,False,False,False,False
3507,CO2N3CO3H,-0.13982589491486008,0.07972938485679726,False,True,True,False,True,False,False,False,False,False,False
3508,C730NO3,-0.09529718621881744,-0.3456317838654237,False,True,True,False,True,False,False,False,False,False,False
3509,M3HEXBO,0.6026753985014701,-0.35227611621744404,False,True,True,True,True,False,False,False,False,False,False
3510,C6M5CO2OOH,-0.05995794105583607,0.031121517644723484,False,True,True,True,True,False,False,False,False,False,False
3511,IPCATC1OOH,-0.6239319087355492,0.3962954688914406,False,True,True,True,True,False,False,False,False,False,False
3512,IPCATEC1O,-0.6147497659360255,0.3902170133266796,False,True,True,True,True,False,False,False,False,False,False
3513,HO24C5O,0.26982918404063905,-0.3927337860048393,False,True,True,True,True,False,False,False,False,False,False
3514,CH3SOO2NO2,0.09465313514461537,-0.6508569778081845,False,True,True,False,True,False,False,False,False,False,False
3515,MEKBO,0.20230325253945902,0.04569985053010939,False,True,True,True,True,False,False,False,False,False,False
3516,NAPINAO,0.2354916765977486,-0.883144530611917,False,True,True,True,True,False,False,False,False,False,False
3517,C6PAN18,0.2782675148694449,-0.32159105968538904,False,True,True,True,True,False,False,False,False,False,False
3518,CHOMOHCO3,-0.1049920984073126,0.03945860508685706,False,True,True,True,True,False,False,False,False,False,False
3519,IPROC21O,0.6644158543264234,-0.8394095319557587,False,True,True,True,True,False,False,False,False,False,False
3520,IPROCHO,0.6427680375848541,-0.8459167352076229,False,True,True,True,True,False,False,False,False,False,False
3521,C23O3MO,0.13097255482440096,0.006140247216187111,False,True,True,True,True,False,False,False,False,False,False
3522,BRETO3,-0.25377382079087163,-0.13776420400559086,False,True,True,True,True,False,False,False,False,False,False
3523,C526O2,-0.2198729552037607,-0.0962208213005562,False,True,False,False,True,False,False,False,False,False,False
3524,C4M3NO31O2,0.042971240706470404,-0.3682557099047076,False,True,True,True,True,False,False,False,False,False,False
3525,METHTOL,-0.09595382594776758,0.48251546312218485,True,True,True,True,True,True,False,False,False,True,False
3526,C5MEJPAN,0.11072905109357345,0.008723497607177277,False,True,True,True,True,False,False,False,False,False,False
3527,HO1C3OOH,0.1486810912102683,-0.48759629723255205,False,True,True,True,True,False,False,False,False,False,False
3528,RN15AO2,0.46542591316465076,-0.24189518714217118,True,True,False,False,False,True,True,True,True,True,False
3529,RN16OOH,0.5653065522473408,-0.2575511898518278,True,True,False,False,False,True,True,True,True,True,False
3530,C42O2,-0.25650886071864976,-0.1489024088903741,False,True,True,True,True,False,False,False,False,False,False
3531,MVKO2,-0.256017327817764,-0.27082138929180277,False,True,True,True,True,False,False,False,False,False,False
3532,RN34OOH,0.7955953326333722,-0.235056404648874,True,True,False,False,False,True,True,False,False,True,False
3533,RI17OOH,0.4487789496412753,-0.3442672878600632,True,True,False,False,False,True,False,False,False,True,False
3534,C108NO3,0.006429054025336667,-0.7257870029856481,False,True,True,True,True,False,False,False,False,False,False
3535,C3M3CHOOOH,-0.04258634345493173,-0.5912315628844131,False,True,True,True,True,False,False,False,False,False,False
3536,EIPKAOOH,0.5898997065287932,-0.35347782234431324,False,True,True,True,True,False,False,False,False,False,False
3537,CH2OOD,-0.07411531450617226,-0.19359148163807982,False,True,True,True,True,False,False,False,False,False,False
3538,RA22OOH,-0.05790153775304019,0.28435210501904185,True,True,False,False,False,True,True,True,False,True,False
3539,CY6DIONOOH,-0.11316171321124668,-0.6334333921843995,False,True,True,True,True,False,False,False,False,False,False
3540,CYC6DIONO2,-0.10768253014497076,-0.6197841231088133,False,True,True,True,True,False,False,False,False,False,False
3541,HOCO3C54O2,0.24979255030358782,-0.21437881273779757,False,True,True,True,True,False,False,False,False,False,False
3542,DIEKAOOH,0.3472408814510133,0.0990177964196075,False,True,True,True,True,False,False,False,False,False,False
3543,MTBEBOH,0.728624600128061,-0.7585702493811253,False,True,True,True,True,False,False,False,False,False,False
3544,C812O2,-0.16605914505050468,-0.7182218657826247,False,True,True,True,True,False,False,False,False,False,False
3545,MXYOLO,-0.14497971156425504,0.5713651899374419,False,True,True,True,True,False,False,False,False,False,False
3546,C116PAN,-0.19983912601312792,-0.3598518602438051,False,True,True,False,True,False,False,False,False,False,False
3547,NRI12OOH,0.1289948812112678,-0.6576819714311428,True,True,False,False,False,True,True,False,False,True,False
3548,IEPOXB,-0.3895868579301789,-0.02812837706218374,False,True,True,False,True,False,False,False,False,False,False
3549,ISOPBOOH,-0.45395497135922025,-0.0758555216142579,False,True,True,True,True,False,False,False,False,False,False
3550,C4PAN3,0.06563672976240742,-0.17268679321983393,False,True,True,True,True,False,False,False,False,False,False
3551,C6CO2M2OH,-0.03758101597325081,-0.0019448121595462275,False,True,True,True,True,False,False,False,False,False,False
3552,PRONFORM,0.6724969958103546,-0.14582903293745264,False,True,True,True,True,False,False,False,False,False,False
3553,PRONFORMO2,0.7442267400027605,-0.10350179507709845,False,True,True,True,True,False,False,False,False,False,False
3554,C7DCCO2H,-0.18709030853422315,0.0693369077407251,False,True,True,True,True,False,False,False,False,False,False
3555,M2HEXAOH,0.5827058281192381,-0.4582339447170295,False,True,True,True,True,False,False,False,False,False,False
3556,ETHO2HNO3,-0.2537456307624394,-0.2380606354386272,False,True,True,True,True,False,False,False,False,False,False
3557,C147O2,-0.30584028287406917,-0.5224171723972642,False,True,True,False,True,False,False,False,False,False,False
3558,HCOCO,-0.13481959162450263,0.03847645191649729,False,True,False,False,True,False,False,False,False,False,False
3559,TM124NO2O,-0.33558953792004087,0.6598235001117962,False,True,True,True,True,False,False,False,False,False,False
3560,TM124NO2O2,-0.36355554959308345,0.7086326345588965,False,True,True,True,True,False,False,False,False,False,False
3561,C4OHCO3,0.1043901993766505,-0.14842975751745313,False,True,True,True,True,False,False,False,False,False,False
3562,C930OOH,-0.043557742921859766,-0.6698673607764493,False,True,True,False,True,False,False,False,False,False,False
3563,CO123C5CHO,-0.07967632527395363,-0.6393860160207365,False,True,True,True,True,False,False,False,False,False,False
3564,APINAOOH,0.23962695137882184,-0.8708781813728534,False,True,True,True,True,False,False,False,False,False,False
3565,M22C43OH,0.47966501456716104,-0.6547663380003885,False,True,True,True,True,False,False,False,False,False,False
3566,MXYL,-0.1689104435468225,0.5030835851584938,True,True,True,True,True,True,True,False,False,True,False
3567,ETHOXOOH,0.3567555798474893,-0.22338767118237202,False,True,True,False,True,False,False,False,False,False,False
3568,EBENZOLOOH,-0.32086282130777555,0.37281678204959223,False,True,True,True,True,False,False,False,False,False,False
3569,NIPBNZOLO2,-0.5300120728495099,0.2334623344487048,False,True,True,True,True,False,False,False,False,False,False
3570,PCATECOOA,-0.37115717146516847,0.38781041073935896,False,True,True,True,True,False,False,False,False,False,False
3571,TMB1FUO2,0.054606049701535486,0.28332561864176276,False,True,True,True,True,False,False,False,False,False,False
3572,BCALAOH,-0.11332487709581307,-0.21238475342895768,False,True,True,False,True,False,False,False,False,False,False
3573,NPHENO2,-0.4954432481528014,0.4060846000643741,False,True,True,True,True,False,False,False,False,False,False
3574,HO2MC5O,0.46109538990972765,-0.3998510197082995,False,True,True,True,True,False,False,False,False,False,False
3575,HO2MC5O2,0.4690506303897526,-0.4089442852642159,False,True,True,True,True,False,False,False,False,False,False
3576,BOXEOHANO3,0.6634250109680893,-0.3088036778717972,False,True,True,True,True,False,False,False,False,False,False
3577,C616O2,-0.10090276614437155,-0.603214635361134,False,True,True,True,True,False,False,False,False,False,False
3578,C128CO,-0.3075014417392491,-0.7014889390409634,False,True,True,False,True,False,False,False,False,False,False
3579,NTM135OLO,0.05818672398272895,0.5858673139020245,False,True,True,True,True,False,False,False,False,False,False
3580,C7ADCO2,-0.021798293667698587,0.3008925344902855,False,True,True,True,True,False,False,False,False,False,False
3581,C7ADCOH,-0.03578701268331552,0.29160552867684175,False,True,True,True,True,False,False,False,False,False,False
3582,BCALO,-0.16810381841018762,-0.40656638186816574,False,True,True,False,True,False,False,False,False,False,False
3583,H3M3C5NO3,0.36488584426301696,-0.4426102044283584,False,True,True,True,True,False,False,False,False,False,False
3584,H3M3C5O,0.343797910398963,-0.44090217440776125,False,True,True,True,True,False,False,False,False,False,False
3585,CARB30,0.7506367187755245,-0.21745600963309475,True,True,False,False,False,True,True,False,False,True,False
3586,PBZN,-0.5976946541702246,0.4297192541665773,False,True,True,True,True,False,False,False,False,False,False
3587,C517NO3,-0.4285664824089308,-0.34881338891575764,False,True,True,False,True,False,False,False,False,False,False
3588,C65OOH,0.11120048233572355,-0.19253281846781634,False,True,True,True,True,False,False,False,False,False,False
3589,MTBEANO3,0.5431588612477547,-0.8091430720494094,False,True,True,True,True,False,False,False,False,False,False
3590,C4M2ALOHO,-0.20055270959951144,0.03875870666721659,False,True,True,True,True,False,False,False,False,False,False
3591,C4M2ALOHO2,-0.24083967194555544,0.04428229278612483,False,True,True,True,True,False,False,False,False,False,False
3592,IEB1CHO,-0.3610902520963407,-0.0005110127173255652,False,True,False,False,True,False,False,False,False,False,False
3593,C828CHO,0.03230681033211091,-0.37846300956334256,False,True,True,False,True,False,False,False,False,False,False
3594,CO2M3C5OH,0.4340638559945791,-0.21155472806987996,False,True,True,True,True,False,False,False,False,False,False
3595,H1MC5OOH,0.5176471891014285,-0.20796274806302384,False,True,True,True,True,False,False,False,False,False,False
3596,HPC52PAN,-0.3343225479344688,0.00021879473437236285,False,True,False,False,True,False,False,False,False,False,False
3597,C735O,-0.04845096805714155,-0.27639655937577134,False,True,True,False,True,False,False,False,False,False,False
3598,C735OOH,-0.04670580290723325,-0.27126082666805085,False,True,True,False,True,False,False,False,False,False,False
3599,C5124COCO3,-0.14142079998501167,-0.3289118808664805,False,True,True,True,True,False,False,False,False,False,False
3600,C5124COO2,-0.1333702482960356,-0.31996285705918237,False,True,True,True,True,False,False,False,False,False,False
3601,RN17O2,0.6483465261702632,-0.27201145277274275,True,True,False,False,False,True,True,True,True,True,False
3602,C830CO3,-0.2568640984461714,-0.6686864401562509,False,True,True,False,True,False,False,False,False,False,False
3603,C75O2,0.44558639278025325,-0.47295726514329983,False,True,True,True,True,False,False,False,False,False,False
3604,M2CO5C6,0.5408088392826631,-0.4602478876763373,False,True,True,True,True,False,False,False,False,False,False
3605,MXYMUCCO3,-0.07804893661719314,0.3509128770101615,False,True,True,True,True,False,False,False,False,False,False
3606,ACO3B,-0.24280025228196112,-0.2305881808789042,False,True,True,False,False,False,False,False,False,False,False
3607,HOCHOCOOH,-0.24305996195415935,-0.2218247488580798,False,True,True,False,True,False,False,False,False,False,False
3608,ISOPDOOH,-0.44583096657564714,-0.1245904834296594,False,True,True,True,True,False,False,False,False,False,False
3609,C825CO,-0.6817467657652663,-0.32147318307446815,False,True,True,False,True,False,False,False,False,False,False
3610,C3MNO3CO3H,0.0841018995221805,-0.35020340758977464,False,True,True,True,True,False,False,False,False,False,False
3611,HM23C4O2,0.7107233393601204,-0.19729956630867695,False,True,True,True,True,False,False,False,False,False,False
3612,C73OOH,0.22926493300979467,-0.12798045317141704,False,True,True,True,True,False,False,False,False,False,False
3613,ACLOOA,-0.34357431287600804,-0.0037706317819663493,False,True,True,True,True,False,False,False,False,False,False
3614,CO2H3MCO3H,0.14423505389268443,0.501396161101985,False,True,True,True,True,False,False,False,False,False,False
3615,METLMUCNO3,-0.0214130733150647,0.4745855782572497,False,True,True,True,True,False,False,False,False,False,False
3616,H3C2C4CO2H,-0.3609599563392839,-0.23254663413143295,False,True,True,True,True,False,False,False,False,False,False
3617,RN10OOH,0.4229813583245212,-0.12800985561717226,True,True,False,False,False,True,True,True,True,True,False
3618,C811O,-0.15863377591003336,-0.6458545209405796,False,True,True,True,True,False,False,False,False,False,False
3619,CH3OCH2OOH,0.7650346673741446,-0.43562329101788577,False,True,True,True,True,False,False,False,False,False,False
3620,INB1HPCO3H,-0.6092830688838813,0.08647822480282308,False,True,True,False,True,False,False,False,False,False,False
3621,NMBOAOOH,-0.1979794226092354,-0.4955711229869936,False,True,True,True,True,False,False,False,False,False,False
3622,C1011CO,-0.29817328904887086,-0.6440336691233086,False,True,True,False,True,False,False,False,False,False,False
3623,BCALACO,-0.1426890187666947,-0.24535975130258658,False,True,True,False,True,False,False,False,False,False,False
3624,BCALAOOH,-0.11906003573975177,-0.21880628034153116,False,True,True,False,True,False,False,False,False,False,False
3625,IPROPOLO,0.13312765503084445,-0.240518109345065,False,True,True,True,True,False,False,False,False,False,False
3626,EBZMUCCO,-0.20072929482889634,0.2581291650469568,False,True,True,True,True,False,False,False,False,False,False
3627,C41CO2H,0.12967380696474695,-0.00439848943091159,False,True,True,True,True,False,False,False,False,False,False
3628,C4OCCOHCO,-0.05538662580625653,0.0027658410541420153,False,True,True,False,True,False,False,False,False,False,False
3629,INB1NBCO3,-0.620277469100982,-0.005798534867614835,False,True,True,False,True,False,False,False,False,False,False
3630,C4M2ALOHNO3,-0.2849056160261382,0.049207145825169274,False,True,True,False,True,False,False,False,False,False,False
3631,HOC3H6OH,0.19167633464171696,-0.5042671712954943,False,True,True,True,True,False,False,False,False,False,False
3632,C515CO,-0.09210958791151436,-0.2903204457368348,False,True,True,True,True,False,False,False,False,False,False
3633,NPROACEBO2,0.5773141599119984,-0.10893561128583407,False,True,True,True,True,False,False,False,False,False,False
3634,C1013O2,-0.12337770723299468,-0.8008574028407213,False,True,True,False,True,False,False,False,False,False,False
3635,CO25C74OH,0.18005367988583343,-0.3005458239524347,False,True,True,True,True,False,False,False,False,False,False
3636,C7M6CO2OH,-0.06290558584112305,0.011695203567555268,False,True,True,True,True,False,False,False,False,False,False
3637,C103O,0.6241523547578898,0.010848460031849694,False,True,True,True,True,False,False,False,False,False,False
3638,NDNT124LO,-0.11585773524838949,0.9303815763953378,False,True,True,True,True,False,False,False,False,False,False
3639,NDNT124OOH,-0.11406315803838807,0.9437209549734618,False,True,True,True,True,False,False,False,False,False,False
3640,C6HO1CO3O,0.013627882314755757,-0.32358347134575993,False,True,True,True,True,False,False,False,False,False,False
3641,C141O,-0.3703682120796845,-0.5337384509147463,False,True,True,False,True,False,False,False,False,False,False
3642,C141OOH,-0.35009281603002407,-0.489027099694741,False,True,True,False,True,False,False,False,False,False,False
3643,C620OOH,-0.1631778928419244,-0.5284721769385521,False,True,True,True,True,False,False,False,False,False,False
3644,C6PAN16,0.07432145300485171,-0.3037610172766714,False,True,True,True,True,False,False,False,False,False,False
3645,NORLIMAL,-0.5250606027785596,-0.33459117183735365,False,True,True,False,True,False,False,False,False,False,False
3646,ISOPANO3,-0.4398939731107029,-0.09314276674415334,False,True,True,True,True,False,False,False,False,False,False
3647,NC2OOA,-0.39101224696269066,-0.16856135629173796,False,True,True,False,True,False,False,False,False,False,False
3648,C88CO2H,-0.24965293015251133,-0.5799309455748909,False,True,True,True,True,False,False,False,False,False,False
3649,NPBNZ1O,-0.5950166737512786,0.5848855750607012,False,True,True,True,True,False,False,False,False,False,False
3650,C7BDCOOH,-0.005609815658031314,0.05952888316372107,False,True,True,True,True,False,False,False,False,False,False
3651,CHEX,0.33454057973386186,-0.39926636000471316,True,True,True,True,True,True,True,False,False,True,False
3652,ACEC2H4OOH,0.41795785188860735,-0.31960551207605825,False,True,True,True,True,False,False,False,False,False,False
3653,TM123BPRO2,-0.04250217814953028,0.44522543549658944,False,True,True,True,True,False,False,False,False,False,False
3654,HMVKAOOH,-0.35327525339366017,-0.10265886474962649,False,True,True,True,True,False,False,False,False,False,False
3655,EOCOCH2O2,0.6047784758174948,-0.5252570526691549,False,True,True,True,True,False,False,False,False,False,False
3656,SBUACBOOH,0.9445742840209839,-0.7102038669425664,False,True,True,True,True,False,False,False,False,False,False
3657,SBUACETBO,0.9383839995364691,-0.7109244403811349,False,True,True,True,True,False,False,False,False,False,False
3658,C515CO3H,-0.12028748740339423,-0.3519654937386837,False,True,True,True,True,False,False,False,False,False,False
3659,HMVKBCO2H,-0.48414666528733097,-0.1575616302530024,False,True,True,False,True,False,False,False,False,False,False
3660,H2M4C65O,0.4876837042957958,-0.2342862139270726,False,True,True,True,True,False,False,False,False,False,False
3661,C93CO,0.613665808745316,0.08422127786353295,False,True,True,True,True,False,False,False,False,False,False
3662,HOBUT2CHO,0.3600339066770699,-0.35490709178906665,False,True,True,True,True,False,False,False,False,False,False
3663,C517O,-0.4336555487314805,-0.3509348364491026,False,True,True,False,True,False,False,False,False,False,False
3664,CO2C3OOA,-0.11512143049908952,-0.16756861287120195,False,True,False,False,True,False,False,False,False,False,False
3665,CO235C7,0.4824207705517305,-0.012467217337117975,False,True,True,True,True,False,False,False,False,False,False
3666,IPBZBIPRO,-0.3030423864110994,0.06635452590216984,False,True,True,True,True,False,False,False,False,False,False
3667,HOIPRCO2H,0.14910988900993094,-0.15335244085344235,False,True,True,True,True,False,False,False,False,False,False
3668,C813O,-0.08656652334952597,-0.6257097188809941,False,True,True,True,True,False,False,False,False,False,False
3669,C6145COO,-0.13231041887837924,-0.6105714755464763,False,True,True,True,True,False,False,False,False,False,False
3670,C6TRONOHO2,-0.14626018939420005,-0.5089188710116574,False,True,True,True,True,False,False,False,False,False,False
3671,MC6OTKETO,0.21044824805189544,0.4563465792784118,False,True,True,True,True,False,False,False,False,False,False
3672,MC6OTKTOOH,0.21623130950517444,0.4593942455621718,False,True,True,True,True,False,False,False,False,False,False
3673,RN28AO2,0.7956079097229807,-0.17123157710971004,True,True,False,False,False,True,True,False,False,True,False
3674,RN28OOH,0.7913478904519884,-0.16122821020290357,True,True,False,False,False,True,True,False,False,True,False
3675,BCSOZOH,-0.0891262386481646,-0.35788022027913724,False,True,True,False,True,False,False,False,False,False,False
3676,NIPBNZ1O,-0.697333538460364,0.47914549028083164,False,True,True,True,True,False,False,False,False,False,False
3677,NOPINAO2,-0.21194935983770402,-0.9118895328628631,False,True,True,True,True,False,False,False,False,False,False
3678,TLEMUCNO3,-0.3140446653797365,0.3142408763865687,False,True,True,True,True,False,False,False,False,False,False
3679,CARB33,0.7314614277431166,-0.2569745474151003,True,True,False,False,False,True,False,False,False,True,False
3680,C717OH,-0.005297076928245659,-0.7297491486971185,False,True,True,True,True,False,False,False,False,False,False
3681,PTCATEC1O2,-0.14076483970802878,0.8685029711155414,False,True,True,True,True,False,False,False,False,False,False
3682,PTCTEC1OOH,-0.13939753659051235,0.8723002553033372,False,True,True,True,True,False,False,False,False,False,False
3683,OTCATEC1O,-0.05653343374958775,0.8155321500929309,False,True,True,True,True,False,False,False,False,False,False
3684,OTCATEC1O2,-0.0531196646757085,0.8240943977445365,False,True,True,True,True,False,False,False,False,False,False
3685,OTNNCATCO2,-0.10348153790223047,0.9534006894697578,False,True,True,True,True,False,False,False,False,False,False
3686,T124NNCOOH,-0.10621645639603994,0.8987381215576897,False,True,True,True,True,False,False,False,False,False,False
3687,T124NNCTO,-0.1102324512157824,0.8939383544548034,False,True,True,True,True,False,False,False,False,False,False
3688,M23C4NO3,0.6633859786210294,-0.3293626432363964,False,True,True,True,True,False,False,False,False,False,False
3689,TM123OHNO2,-0.1495588564135264,0.8563528964151237,False,True,True,True,True,False,False,False,False,False,False
3690,PRONO3AO2,-0.054815770502289585,0.027084019292458184,False,True,True,True,True,False,False,False,False,False,False
3691,C930OH,-0.0399396120439135,-0.6594685858590204,False,True,True,False,True,False,False,False,False,False,False
3692,CO2OH3MPAN,0.13921291358891796,0.5042902494228343,False,True,True,True,True,False,False,False,False,False,False
3693,PBENZOL,-0.40097905558952174,0.36539932552619114,False,True,True,True,True,False,False,False,False,False,False
3694,NRN15OOH,0.36157088485289934,-0.09380229846685206,True,True,False,False,False,True,True,False,False,True,False
3695,C612OOH,0.18172318733635695,-0.5692338951839933,False,True,True,True,True,False,False,False,False,False,False
3696,DMMANO3,-0.5266212316654224,-0.687948942343304,False,True,True,True,True,False,False,False,False,False,False
3697,NDNMXYOLO,-0.2280496391994402,0.9521227606111169,False,True,True,True,True,False,False,False,False,False,False
3698,PBZMUCPAN,-0.18176314489460654,0.10191945315085937,False,True,True,True,True,False,False,False,False,False,False
3699,CO3C4CO3H,0.427185720359891,-0.027675197772887405,False,True,True,True,True,False,False,False,False,False,False
3700,M3BU2OLOOH,0.07139790563412562,-0.37587389503538726,False,True,True,True,True,False,False,False,False,False,False
3701,TMBCHO,0.024650008509051524,0.46469373491613575,False,True,True,True,True,False,False,False,False,False,False
3702,C715CO2OH,-0.04871240527210785,-0.004474069952676629,False,True,True,True,True,False,False,False,False,False,False
3703,CCLOHCOCL,0.24371596560041664,0.047831311015172906,False,True,True,True,True,False,False,False,False,False,False
3704,HMACROH,-0.4483513430510192,-0.38780233132314457,False,True,True,False,True,False,False,False,False,False,False
3705,NDNCRESO2,-0.3780736599949496,0.8921151409620238,False,True,True,True,True,False,False,False,False,False,False
3706,NDNCRESOOH,-0.38047302173801034,0.9031565264042951,False,True,True,True,True,False,False,False,False,False,False
3707,APINBOO,0.17650629730539746,-0.7670445626001903,False,True,True,True,True,False,False,False,False,False,False
3708,NPXYOL1O2,-0.29332210319701524,0.9368857412342666,False,True,True,True,True,False,False,False,False,False,False
3709,CO24C4CHO,0.09302784122381369,-0.36687062174622653,False,True,True,True,True,False,False,False,False,False,False
3710,HO2CO4CHO,0.12698400697285406,-0.3148200945688071,False,True,True,True,True,False,False,False,False,False,False
3711,MC7CO2O,0.010321109578023346,0.5262610133578094,False,True,True,True,True,False,False,False,False,False,False
3712,MC7CO2O2,0.012274178356083576,0.5403093917834119,False,True,True,True,True,False,False,False,False,False,False
3713,ETBECCHO,0.48702135427903515,-0.7759854241254668,False,True,True,True,True,False,False,False,False,False,False
3714,C928CO3H,-0.1661673224775606,-0.5615929495782348,False,True,True,False,True,False,False,False,False,False,False
3715,NC61CO3H,0.05074744920720664,-0.49563821666899166,False,True,True,True,True,False,False,False,False,False,False
3716,C712OH,0.18873153198955284,-0.24943543698106097,False,True,True,True,True,False,False,False,False,False,False
3717,HO7C8CO3,0.4287637258694079,-0.06458430509317492,False,True,True,True,True,False,False,False,False,False,False
3718,HO7C8CO3H,0.4867417670226859,-0.0388650304034992,False,True,True,True,True,False,False,False,False,False,False
3719,HEX3ONAOOH,0.31593345511040116,-0.2239268140790911,False,True,True,True,True,False,False,False,False,False,False
3720,OETLBPR2OH,-0.06526238208689372,0.3826923284485988,False,True,True,True,True,False,False,False,False,False,False
3721,INB1CO,-0.5826125552661894,0.0019758909805838165,False,True,True,False,True,False,False,False,False,False,False
3722,CH3CCH3OOB,0.11923628413443788,-0.42290419062953044,False,True,True,True,True,False,False,False,False,False,False
3723,EBZMUCCO3,-0.09162188596321053,0.17011250200371264,False,True,True,True,True,False,False,False,False,False,False
3724,C7MCO2OOH,-0.1722852236429161,-0.06744012322200788,False,True,True,True,True,False,False,False,False,False,False
3725,CLGLYOX,0.1811922028520907,-0.01161739257447647,False,True,True,True,True,False,False,False,False,False,False
3726,BCKAO,-0.27641408555393177,-0.46936588867574036,False,True,True,False,True,False,False,False,False,False,False
